"CODE","TYPE","DS","DSL","SEQ_NO","FMG_LOCK","START_DATE","END_DATE","SUB_TYPE","LABEL_CLUSTER_ID"
"5241",INSURANCE_CARRIER,Health Professionals,Health Professionals,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4748",INSURANCE_CARRIER,"Staff Care, Inc.","Staff Care, Inc.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4721",INSURANCE_CARRIER,Lortez Insurance LLC,Lortez Insurance LLC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4769",INSURANCE_CARRIER,Novant Health Inc,Novant Health Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5242",INSURANCE_CARRIER,Health Professionals Liability Insurance,Health Professionals Liability Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5243",INSURANCE_CARRIER,Healthcare Liab Cons,Healthcare Liab Cons,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5244",INSURANCE_CARRIER,Helen Hayes Hospital,Helen Hayes Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5245",INSURANCE_CARRIER,"HIC-Hospitals Insurance Company, Inc","HIC-Hospitals Insurance Company, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5246",INSURANCE_CARRIER,Hilb Rogal & Hobbs Co.,Hilb Rogal & Hobbs Co.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5247",INSURANCE_CARRIER,Himalayam Institute of Medical Sciences,Himalayam Institute of Medical Sciences,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5248",INSURANCE_CARRIER,HISI,HISI,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5249",INSURANCE_CARRIER,Hopedale Medical Complex,Hopedale Medical Complex,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5250",INSURANCE_CARRIER,Hospital Professional Liability Ins (HPLI),Hospital Professional Liability Ins (HPLI),1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5251",INSURANCE_CARRIER,Hospitals of the University,Hospitals of the University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5252",INSURANCE_CARRIER,Howard University,Howard University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5253",INSURANCE_CARRIER,HSISI,HSISI,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5254",INSURANCE_CARRIER,Hub International Northeast Ltd,Hub International Northeast Ltd,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5255",INSURANCE_CARRIER,Hubei Medical University,Hubei Medical University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5256",INSURANCE_CARRIER,"Hudson River Healthcare, Inc","Hudson River Healthcare, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5257",INSURANCE_CARRIER,Hudson River West Insurance (Barbados) Limited,Hudson River West Insurance (Barbados) Limited,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5258",INSURANCE_CARRIER,HUM                 l Insurers,HUM                 l Insurers,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5259",INSURANCE_CARRIER,Hum Division,Hum Division,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5260",INSURANCE_CARRIER,HUM Ins. Co.,HUM Ins. Co.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5261",INSURANCE_CARRIER,HUM Ins. Company,HUM Ins. Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5262",INSURANCE_CARRIER,Hum Insurance,Hum Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5263",INSURANCE_CARRIER,Hunnington General Hospital,Hunnington General Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5264",INSURANCE_CARRIER,Hunter-Bellvue School of Nursing,Hunter-Bellvue School of Nursing,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5265",INSURANCE_CARRIER,Hunterdon Medical Center,Hunterdon Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5266",INSURANCE_CARRIER,I.M. Sechenov Moscow Medical Academy,I.M. Sechenov Moscow Medical Academy,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5267",INSURANCE_CARRIER,Illinois National Insurance Company,Illinois National Insurance Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5268",INSURANCE_CARRIER,Illinois State Psychiatric Institute,Illinois State Psychiatric Institute,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5269",INSURANCE_CARRIER,IMC Insured Employer,IMC Insured Employer,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5270",INSURANCE_CARRIER,IMCSelf insured Empl,IMCSelf insured Empl,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5271",INSURANCE_CARRIER,Indiana University of Pennsylvania,Indiana University of Pennsylvania,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5272",INSURANCE_CARRIER,"Integro USA, Inc.","Integro USA, Inc.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5273",INSURANCE_CARRIER,Intercity Agency Inc,Intercity Agency Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5274",INSURANCE_CARRIER,Interfaith Medical Center,Interfaith Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5275",INSURANCE_CARRIER,International Advisory Services LTD,International Advisory Services LTD,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5276",INSURANCE_CARRIER,Interstate Imdemnity,Interstate Imdemnity,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5277",INSURANCE_CARRIER,Interstate Indem Co,Interstate Indem Co,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5278",INSURANCE_CARRIER,Interstate Indemity,Interstate Indemity,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5279",INSURANCE_CARRIER,Interstate Indemnity,Interstate Indemnity,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5280",INSURANCE_CARRIER,Interstate Ins.,Interstate Ins.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5281",INSURANCE_CARRIER,"Ira Davenport Memorial Hospital, Inc","Ira Davenport Memorial Hospital, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5282",INSURANCE_CARRIER,Ironshore Insurance Service LLC,Ironshore Insurance Service LLC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5283",INSURANCE_CARRIER,Ironshore Risk Retention Group,Ironshore Risk Retention Group,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5284",INSURANCE_CARRIER,ISMIE Mutual Insurance Company,ISMIE Mutual Insurance Company,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5285",INSURANCE_CARRIER,Itercity Agengy INC.,Itercity Agengy INC.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5286",INSURANCE_CARRIER,J&H Marsh & Mclennan,J&H Marsh & Mclennan,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5287",INSURANCE_CARRIER,J. W. Terrill  Inc,J. W. Terrill  Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5288",INSURANCE_CARRIER,J.J.NegleyAssociates,J.J.NegleyAssociates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5289",INSURANCE_CARRIER,J.M. Woodworth Risk Retention Group,J.M. Woodworth Risk Retention Group,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5290",INSURANCE_CARRIER,"J.M. Woodworth Risk Retention Group, Inc","J.M. Woodworth Risk Retention Group, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5291",INSURANCE_CARRIER,"J.W. Woodworth Risk Retention Group, Inc","J.W. Woodworth Risk Retention Group, Inc",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4713",INSURANCE_CARRIER,CityCounty Insurance,CityCounty Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4803",INSURANCE_CARRIER,State of Wisconsin,State of Wisconsin,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5863",INSURANCE_CARRIER,"Big Star insurance, LTD","Big Star insurance, LTD",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5864",INSURANCE_CARRIER,Convex Insurance UK Limited,Convex Insurance UK Limited,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4699",INSURANCE_CARRIER,Medical Mutual Insurance Coampany of Maine,Medical Mutual Insurance Coampany of Maine,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5292",INSURANCE_CARRIER,James C. Hermann and Assoc. LTD,James C. Hermann and Assoc. LTD,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5293",INSURANCE_CARRIER,JD Chapman Agency Inc,JD Chapman Agency Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5294",INSURANCE_CARRIER,JJ Negley Ass.,JJ Negley Ass.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5295",INSURANCE_CARRIER,JM Woodworth Risk Retentin Group Inc.,JM Woodworth Risk Retentin Group Inc.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5296",INSURANCE_CARRIER,John J Grimaldi,John J Grimaldi,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5297",INSURANCE_CARRIER,John T Mather Memorial Hospital,John T Mather Memorial Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5298",INSURANCE_CARRIER,Julius Moll& Son Inc,Julius Moll& Son Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5299",INSURANCE_CARRIER,Kake Insurance Assoc,Kake Insurance Assoc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5300",INSURANCE_CARRIER,Kaleida Health,Kaleida Health,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5301",INSURANCE_CARRIER,Kaleida Health (do not use as affil),Kaleida Health (do not use as affil),1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5302",INSURANCE_CARRIER,Kaleida Health Comprehensive-Self Insurance Plan,Kaleida Health Comprehensive-Self Insurance Plan,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5303",INSURANCE_CARRIER,Kaleida Self-Insured,Kaleida Self-Insured,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5304",INSURANCE_CARRIER,Karolinska Institue Faculty of Medicine and Surgery,Karolinska Institue Faculty of Medicine and Surgery,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5305",INSURANCE_CARRIER,Kate Insurance Assoc,Kate Insurance Assoc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5306",INSURANCE_CARRIER,Kate Insurance Assoct,Kate Insurance Assoct,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5307",INSURANCE_CARRIER,Kay Insurance Assc.,Kay Insurance Assc.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5308",INSURANCE_CARRIER,Kay Insurance Assoc,Kay Insurance Assoc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5309",INSURANCE_CARRIER,Kaye Assoc Ins,Kaye Assoc Ins,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5310",INSURANCE_CARRIER,Kaye Assocites,Kaye Assocites,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5311",INSURANCE_CARRIER,Kaye In Ass.,Kaye In Ass.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5312",INSURANCE_CARRIER,Kaye In Assoc.,Kaye In Assoc.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5313",INSURANCE_CARRIER,Kaye In. Assoc.Inc,Kaye In. Assoc.Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5314",INSURANCE_CARRIER,Kaye In. Associates,Kaye In. Associates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5315",INSURANCE_CARRIER,"Kaye In.Assoc.,L.P.","Kaye In.Assoc.,L.P.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5316",INSURANCE_CARRIER,Kaye Inc Assoc,Kaye Inc Assoc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5317",INSURANCE_CARRIER,Kaye Ins,Kaye Ins,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5318",INSURANCE_CARRIER,Kaye Ins Ass,Kaye Ins Ass,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5319",INSURANCE_CARRIER,Kaye Ins Asso,Kaye Ins Asso,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5320",INSURANCE_CARRIER,Kaye Ins Associates,Kaye Ins Associates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5321",INSURANCE_CARRIER,Kaye Ins Com,Kaye Ins Com,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5322",INSURANCE_CARRIER,Kaye Ins. Asso.,Kaye Ins. Asso.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5323",INSURANCE_CARRIER,Kaye Ins. Assoc.,Kaye Ins. Assoc.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5324",INSURANCE_CARRIER,"Kaye Ins. Assoc., In","Kaye Ins. Assoc., In",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5325",INSURANCE_CARRIER,Kaye Ins. Associates,Kaye Ins. Associates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5326",INSURANCE_CARRIER,Kaye Ins. Co.,Kaye Ins. Co.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5327",INSURANCE_CARRIER,"Kaye Insu.Ass. L, P,","Kaye Insu.Ass. L, P,",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5328",INSURANCE_CARRIER,Kaye Insurance  Ass,Kaye Insurance  Ass,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5329",INSURANCE_CARRIER,Kaye Insurance Ass,Kaye Insurance Ass,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5330",INSURANCE_CARRIER,Kaye Insurance Assoc Inc,Kaye Insurance Assoc Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5331",INSURANCE_CARRIER,Kaye Insurance Assoc Ltd,Kaye Insurance Assoc Ltd,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5332",INSURANCE_CARRIER,Kaye Insurance Associates,Kaye Insurance Associates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5333",INSURANCE_CARRIER,kaye Insurance Associates Inc.,kaye Insurance Associates Inc.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5334",INSURANCE_CARRIER,"Kaye Insurance Associates, LP","Kaye Insurance Associates, LP",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5335",INSURANCE_CARRIER,KIAI,KIAI,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5336",INSURANCE_CARRIER,KIAIIB,KIAIIB,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5337",INSURANCE_CARRIER,Kingsbrook Jewish Medical Center,Kingsbrook Jewish Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5338",INSURANCE_CARRIER,Kingston Hospital,Kingston Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5339",INSURANCE_CARRIER,"Kinney, Pike, Bell","Kinney, Pike, Bell",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5340",INSURANCE_CARRIER,Kozhikode Medical College,Kozhikode Medical College,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5341",INSURANCE_CARRIER,L.L.R.M. Medical College,L.L.R.M. Medical College,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5342",INSURANCE_CARRIER,Langley Walker Insurance,Langley Walker Insurance,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5343",INSURANCE_CARRIER,LaSalle Insurance Specialists LLC,LaSalle Insurance Specialists LLC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5344",INSURANCE_CARRIER,Lawley Services,Lawley Services,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5345",INSURANCE_CARRIER,Lawley Services Inc.,Lawley Services Inc.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5346",INSURANCE_CARRIER,Lawley Services Ins,Lawley Services Ins,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5347",INSURANCE_CARRIER,Lawrenceville P & C,Lawrenceville P & C,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5348",INSURANCE_CARRIER,Lawrenceville P C,Lawrenceville P C,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5349",INSURANCE_CARRIER,Legion Ins Cop.,Legion Ins Cop.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5350",INSURANCE_CARRIER,Legion Ins. Co.,Legion Ins. Co.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5351",INSURANCE_CARRIER,Legion Insurance Co.,Legion Insurance Co.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5352",INSURANCE_CARRIER,Lekarska Fakulta (Hradec Kralove Czech Republic),Lekarska Fakulta (Hradec Kralove Czech Republic),1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5353",INSURANCE_CARRIER,Lenox Hill,Lenox Hill,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5354",INSURANCE_CARRIER,Lenox Hill Hospital,Lenox Hill Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5355",INSURANCE_CARRIER,Lexington Hearing & Speech Center Inc,Lexington Hearing & Speech Center Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5356",INSURANCE_CARRIER,Liberty Health Care,Liberty Health Care,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5357",INSURANCE_CARRIER,Liberty Management,Liberty Management,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5358",INSURANCE_CARRIER,Liberty Mutual,Liberty Mutual,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5359",INSURANCE_CARRIER,Liberty University,Liberty University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5360",INSURANCE_CARRIER,LIC-PRMS Inc,LIC-PRMS Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5361",INSURANCE_CARRIER,Liceum nr 1,Liceum nr 1,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5362",INSURANCE_CARRIER,LLoyds-US Risk Inc,LLoyds-US Risk Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5363",INSURANCE_CARRIER,LMC,LMC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4438",INSURANCE_CARRIER,Hoag Memorial Hospital Self-Insured Program/Illinois U,"Hoag Memorial Hospital Self-Insured Program/Illinois Union Ins",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4439",INSURANCE_CARRIER,Doctors Co an Interinsurance Exchange/Torus Specialty ,Doctors Co an Interinsurance Exchange/Torus Specialty Ins Co,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4777",INSURANCE_CARRIER,Healthcare Underwriters Group Inc,Healthcare Underwriters Group Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4716",INSURANCE_CARRIER,Fee Insurance Group Inc,Fee Insurance Group Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"4791",INSURANCE_CARRIER,Univ of Cincinnati Academic Hlth Ctr Pro Lia Ins Prog,"University of Cincinnati Academic Health Center Professional Liability Insurance Program",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"2708",INSURANCE_CARRIER,Kansas Health Care Stabilization Fund,,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5364",INSURANCE_CARRIER,Long Island Jewish Medical Center,Long Island Jewish Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5365",INSURANCE_CARRIER,Long Island Jewish Medical Center@long Island Jewish Eye Car,Long Island Jewish Medical Center@long Island Jewish Eye Car,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5366",INSURANCE_CARRIER,LoVullo Assoc,LoVullo Assoc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5367",INSURANCE_CARRIER,LoVullo Associates,LoVullo Associates,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5368",INSURANCE_CARRIER,Lutheran General Hospital,Lutheran General Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5369",INSURANCE_CARRIER,Lutheran Medical Center,Lutheran Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5370",INSURANCE_CARRIER,Lutheran Medical Center Coverage,Lutheran Medical Center Coverage,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5371",INSURANCE_CARRIER,Maher Agency,Maher Agency,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5372",INSURANCE_CARRIER,Maimonides Medical Center,Maimonides Medical Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5373",INSURANCE_CARRIER,Main Street American Group,Main Street American Group,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5374",INSURANCE_CARRIER,Mallinckrodt Institute of Radiology,Mallinckrodt Institute of Radiology,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5375",INSURANCE_CARRIER,Mariano Marcos State University,Mariano Marcos State University,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5376",INSURANCE_CARRIER,Mark W. Ledger Agency dba CLS,Mark W. Ledger Agency dba CLS,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5377",INSURANCE_CARRIER,Marsh Consumer,Marsh Consumer,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5378",INSURANCE_CARRIER,Marsh IAS Management Services (Barbados) Ltd,Marsh IAS Management Services (Barbados) Ltd,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5379",INSURANCE_CARRIER,Marsh McLennon,Marsh McLennon,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5380",INSURANCE_CARRIER,"Marsh USA-NaT'l Union Fire Ins Co of  Pittsburgh, PA","Marsh USA-NaT'l Union Fire Ins Co of  Pittsburgh, PA",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5381",INSURANCE_CARRIER,Mary Hitchcock Memorial Hospital,Mary Hitchcock Memorial Hospital,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5382",INSURANCE_CARRIER,Maryland Casualty-Zurich Insurance Co,Maryland Casualty-Zurich Insurance Co,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5383",INSURANCE_CARRIER,Massachusetts College of Pharmacy and Health Sciences,Massachusetts College of Pharmacy and Health Sciences,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5384",INSURANCE_CARRIER,Matias H. Aznar Memorial College of Medicine,Matias H. Aznar Memorial College of Medicine,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5385",INSURANCE_CARRIER,"McGriff ,Seibels & Williams Inc.","McGriff ,Seibels & Williams Inc.",1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5386",INSURANCE_CARRIER,McKay-Dee Hospital Center,McKay-Dee Hospital Center,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5387",INSURANCE_CARRIER,MCM Agengy Inc,MCM Agengy Inc,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5388",INSURANCE_CARRIER,MCMIC,MCMIC,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5389",INSURANCE_CARRIER,MD Advantage Insurance Company of New Jersery,MD Advantage Insurance Company of New Jersery,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5390",INSURANCE_CARRIER,Med Choice,Med Choice,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5391",INSURANCE_CARRIER,Med-Pro,Med-Pro,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5392",INSURANCE_CARRIER,Med. Liab. Med. Ins. Co.,Med. Liab. Med. Ins. Co.,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5393",INSURANCE_CARRIER,Medical Center at Princeton,Medical Center at Princeton,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5394",INSURANCE_CARRIER,Medical Disability,Medical Disability,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5395",INSURANCE_CARRIER,Medical Malpractice Insurance Pool,Medical Malpractice Insurance Pool,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5396",INSURANCE_CARRIER,Medical Malpractice Insurance Pool (MMIP),Medical Malpractice Insurance Pool (MMIP),1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5397",INSURANCE_CARRIER,Medical Malpractice Insurance Pool of New York State (MMIP),Medical Malpractice Insurance Pool of New York State (MMIP),1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
"5398",INSURANCE_CARRIER,Medical Mutual liability Ins Society of Maryland,Medical Mutual liability Ins Society of Maryland,1,N,2000-01-01 00:00:00.000,4000-01-01 00:00:00.000,,1
